字段名,重复值,开始时间,结束时间,持续长度,is_zero_value,异常类型
ACTIVE_POWER_BING,0.0,2024-07-07 03:51:00,2024-07-07 03:55:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-07 04:01:00,2024-07-07 04:14:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-07 06:52:00,2024-07-07 06:56:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-07 15:53:00,2024-07-07 16:04:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-07 16:50:00,2024-07-07 16:58:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-08 08:02:00,2024-07-08 08:10:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-08 09:02:00,2024-07-08 09:07:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-08 11:46:00,2024-07-08 11:50:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-08 12:02:00,2024-07-08 12:06:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-09 08:08:00,2024-07-09 08:16:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-09 10:07:00,2024-07-09 10:12:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-10 09:41:00,2024-07-10 09:50:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-10 10:24:00,2024-07-10 10:32:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-10 11:21:00,2024-07-10 11:32:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-10 13:09:00,2024-07-10 13:13:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-11 06:19:00,2024-07-11 06:28:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-11 06:30:00,2024-07-11 06:38:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-11 08:30:00,2024-07-11 08:34:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-12 07:28:00,2024-07-12 07:33:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-12 13:39:00,2024-07-12 13:43:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-12 13:46:00,2024-07-12 13:54:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-12 15:10:00,2024-07-12 15:22:00,13,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-13 12:40:00,2024-07-13 12:51:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,163.87886,2024-07-17 16:17:00,2024-07-17 16:26:00,10,False,集电线路非零卡值-删除
ACTIVE_POWER_BING,138.43361,2024-07-17 16:42:00,2024-07-17 16:51:00,10,False,集电线路非零卡值-删除
ACTIVE_POWER_BING,104.96609,2024-07-18 10:51:00,2024-07-18 10:55:00,5,False,集电线路非零卡值-删除
ACTIVE_POWER_BING,0.0,2024-07-23 21:15:00,2024-07-23 21:29:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-24 00:12:00,2024-07-24 00:16:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-24 02:05:00,2024-07-24 02:20:00,16,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-24 03:08:00,2024-07-24 03:13:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-24 07:57:00,2024-07-24 08:02:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-24 08:04:00,2024-07-24 08:08:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-24 15:19:00,2024-07-24 15:24:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-27 08:47:00,2024-07-27 08:53:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-27 08:55:00,2024-07-27 09:02:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-27 09:52:00,2024-07-27 09:56:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-27 10:47:00,2024-07-27 10:52:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-27 19:27:00,2024-07-27 19:31:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-29 07:23:00,2024-07-29 07:27:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-29 09:58:00,2024-07-29 10:02:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-29 10:17:00,2024-07-29 10:23:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-30 05:47:00,2024-07-30 05:55:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-30 10:09:00,2024-07-30 10:14:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-30 20:59:00,2024-07-30 21:07:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-30 21:36:00,2024-07-30 21:40:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-30 21:46:00,2024-07-30 21:56:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-07-31 01:07:00,2024-07-31 01:13:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-02 02:29:00,2024-08-02 02:42:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-02 02:46:00,2024-08-02 02:54:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-03 09:34:00,2024-08-03 09:49:00,16,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-03 09:56:00,2024-08-03 10:00:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-03 12:29:00,2024-08-03 12:42:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-03 14:42:00,2024-08-03 14:56:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-03 15:08:00,2024-08-03 15:18:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-03 15:30:00,2024-08-03 15:45:00,16,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-03 15:47:00,2024-08-03 15:51:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-03 16:37:00,2024-08-03 16:42:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-03 17:27:00,2024-08-03 17:37:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-03 17:50:00,2024-08-03 17:56:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-03 18:55:00,2024-08-03 19:04:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-04 02:58:00,2024-08-04 03:10:00,13,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-04 03:36:00,2024-08-04 03:51:00,16,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-04 04:06:00,2024-08-04 04:11:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-04 04:16:00,2024-08-04 04:24:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-04 05:57:00,2024-08-04 06:11:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-04 06:46:00,2024-08-04 06:51:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-04 06:54:00,2024-08-04 06:58:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-04 09:45:00,2024-08-04 09:52:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-04 11:33:00,2024-08-04 11:39:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-05 08:43:00,2024-08-05 08:49:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-05 08:52:00,2024-08-05 08:56:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-05 11:04:00,2024-08-05 11:12:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-05 11:14:00,2024-08-05 11:20:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-05 11:45:00,2024-08-05 11:56:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-05 11:58:00,2024-08-05 12:04:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-07 05:32:00,2024-08-07 05:36:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-07 05:43:00,2024-08-07 05:56:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-07 08:19:00,2024-08-07 08:25:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-07 08:44:00,2024-08-07 08:49:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-07 08:55:00,2024-08-07 09:19:00,25,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-07 13:28:00,2024-08-07 13:33:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-07 13:59:00,2024-08-07 14:24:00,26,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-08 13:27:00,2024-08-08 13:32:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-08 14:12:00,2024-08-08 14:16:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-08 14:29:00,2024-08-08 14:36:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-08 16:17:00,2024-08-08 16:24:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-08 16:42:00,2024-08-08 16:48:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-10 17:33:00,2024-08-10 17:43:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-10 20:14:00,2024-08-10 20:20:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-10 20:36:00,2024-08-10 20:40:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-11 00:38:00,2024-08-11 00:47:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-11 01:19:00,2024-08-11 01:25:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-11 02:09:00,2024-08-11 02:14:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-11 02:16:00,2024-08-11 02:23:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-11 02:44:00,2024-08-11 02:57:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-11 17:37:00,2024-08-11 17:43:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-11 20:20:00,2024-08-11 20:27:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-11 20:31:00,2024-08-11 20:39:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 00:18:00,2024-08-12 00:23:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 01:32:00,2024-08-12 01:38:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 01:42:00,2024-08-12 01:46:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 01:58:00,2024-08-12 02:03:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 03:10:00,2024-08-12 03:20:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 12:20:00,2024-08-12 12:25:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 12:36:00,2024-08-12 12:50:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 13:09:00,2024-08-12 13:16:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 13:20:00,2024-08-12 13:24:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 13:26:00,2024-08-12 13:31:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 13:34:00,2024-08-12 13:39:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 15:29:00,2024-08-12 15:34:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 19:21:00,2024-08-12 19:25:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-12 22:25:00,2024-08-12 22:30:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-13 04:40:00,2024-08-13 04:53:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,-1.653523,2024-08-13 11:11:00,2024-08-13 11:26:00,16,False,集电线路非零卡值-删除
ACTIVE_POWER_BING,0.0,2024-08-13 12:05:00,2024-08-13 12:12:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-14 07:36:00,2024-08-14 07:40:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-14 20:20:00,2024-08-14 20:26:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-14 21:10:00,2024-08-14 21:14:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-14 21:45:00,2024-08-14 21:53:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-15 00:15:00,2024-08-15 00:19:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-15 03:22:00,2024-08-15 03:30:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-15 04:16:00,2024-08-15 04:24:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-15 04:46:00,2024-08-15 04:52:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-15 10:16:00,2024-08-15 10:20:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-15 10:47:00,2024-08-15 10:51:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-15 18:09:00,2024-08-15 18:17:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-16 13:36:00,2024-08-16 13:46:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-16 13:50:00,2024-08-16 13:54:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-20 10:10:00,2024-08-20 10:17:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-22 21:20:00,2024-08-22 21:24:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-22 22:23:00,2024-08-22 22:29:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-23 00:10:00,2024-08-23 00:14:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-23 00:37:00,2024-08-23 00:41:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-23 18:41:00,2024-08-23 18:53:00,13,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-23 18:56:00,2024-08-23 19:09:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-23 19:31:00,2024-08-23 19:35:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-24 18:56:00,2024-08-24 19:00:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-25 17:00:00,2024-08-25 17:04:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-25 17:33:00,2024-08-25 17:40:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-25 20:34:00,2024-08-25 20:39:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-25 21:10:00,2024-08-25 21:16:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-26 05:36:00,2024-08-26 05:43:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-26 05:54:00,2024-08-26 05:59:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-26 06:06:00,2024-08-26 06:10:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-26 07:46:00,2024-08-26 07:52:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-26 16:52:00,2024-08-26 17:02:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-27 00:51:00,2024-08-27 00:55:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-27 00:58:00,2024-08-27 01:02:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-27 07:51:00,2024-08-27 07:55:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-27 07:57:00,2024-08-27 08:03:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-27 09:08:00,2024-08-27 09:16:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-27 13:06:00,2024-08-27 13:14:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-27 14:27:00,2024-08-27 14:31:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-29 01:54:00,2024-08-29 02:07:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-29 02:55:00,2024-08-29 03:01:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-29 03:09:00,2024-08-29 03:19:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-29 22:00:00,2024-08-29 22:09:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 01:05:00,2024-08-30 01:12:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 02:22:00,2024-08-30 02:28:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 03:06:00,2024-08-30 03:10:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 03:27:00,2024-08-30 03:31:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 04:27:00,2024-08-30 04:32:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 04:36:00,2024-08-30 04:45:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 06:33:00,2024-08-30 06:46:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 07:16:00,2024-08-30 07:28:00,13,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 07:53:00,2024-08-30 08:00:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 08:02:00,2024-08-30 08:06:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 09:42:00,2024-08-30 09:47:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 10:08:00,2024-08-30 10:13:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 11:19:00,2024-08-30 11:24:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 11:51:00,2024-08-30 12:00:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 12:05:00,2024-08-30 12:18:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-30 17:03:00,2024-08-30 17:11:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-08-31 03:22:00,2024-08-31 03:27:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_BING,0.0,2024-09-01 14:16:00,2024-09-01 14:20:00,5,True,集电线路零值-需结合风机数据判断
