风机编号,厂商,集电线路,开始时间,结束时间,持续长度(min),状态码,冻结有功kW,冻结风速ms,同时冻结风机数,异常类型
158,明阳,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,1.0,239.0,4.6343,130,多机-大范围-短时
159,明阳,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,1.0,124.0,3.5077,130,多机-大范围-短时
160,明阳,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,3.0,0.0,3.7812,130,多机-大范围-短时
161,明阳,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,1.0,161.0,3.3253,130,多机-大范围-短时
162,明阳,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,1.0,181.0,3.5156,130,多机-大范围-短时
163,明阳,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,1.0,187.0,3.7177,130,多机-大范围-短时
164,明阳,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,0.0,-37.0,2.4026,130,多机-大范围-短时
165,明阳,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,3.0,0.0,3.759,130,多机-大范围-短时
166,明阳,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,1.0,134.0,2.2017,130,多机-大范围-短时
167,明阳,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,1.0,100.0,2.9433,130,多机-大范围-短时
168,明阳,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,1.0,100.0,3.0,130,多机-大范围-短时
169,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,5.0,50.37,3.03,130,多机-大范围-短时
170,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,5.0,45.24,3.26,130,多机-大范围-短时
171,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,5.0,29.02,3.3,130,多机-大范围-短时
172,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,5.0,-76.83,2.7,130,多机-大范围-短时
173,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,2.0,-17.93,3.82,130,多机-大范围-短时
174,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,5.0,-40.98,2.99,130,多机-大范围-短时
175,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,5.0,-75.98,3.25,130,多机-大范围-短时
176,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,5.0,-75.12,2.65,130,多机-大范围-短时
177,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,5.0,-76.83,3.15,130,多机-大范围-短时
178,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,5.0,-89.63,2.84,130,多机-大范围-短时
179,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,5.0,-70.85,2.65,130,多机-大范围-短时
180,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,4.0,-82.8,3.21,130,多机-大范围-短时
181,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,3.0,-51.22,2.98,130,多机-大范围-短时
182,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,5.0,-85.37,2.56,130,多机-大范围-短时
183,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,5.0,-70.85,2.52,130,多机-大范围-短时
184,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,4.0,-86.22,3.32,130,多机-大范围-短时
185,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,3.0,-32.44,3.43,130,多机-大范围-短时
186,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,3.0,-39.27,2.79,130,多机-大范围-短时
187,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,4.0,-100.73,3.1,130,多机-大范围-短时
188,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,6.0,-4.27,3.23,130,多机-大范围-短时
189,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,3.0,-25.61,2.94,130,多机-大范围-短时
190,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,2.0,-14.51,2.11,130,多机-大范围-短时
191,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,4.0,-75.98,2.84,130,多机-大范围-短时
192,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,3.0,-64.02,3.12,130,多机-大范围-短时
193,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,3.0,-35.0,2.93,130,多机-大范围-短时
194,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,3.0,-29.88,2.76,130,多机-大范围-短时
195,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,3.0,-35.85,2.74,130,多机-大范围-短时
196,金风,BING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,3.0,-52.93,2.72,130,多机-大范围-短时
90,明阳,WU,2024-08-08 12:21:00,2024-08-08 12:28:00,8,0.0,0.0,0.0,1,单机-短时
82,明阳,WU,2024-08-08 12:38:00,2024-08-08 12:42:00,5,0.0,-31.0,0.0,16,多机-小范围-短时
118,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,105.0,-15.37,3.176,16,多机-小范围-短时
119,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,110.0,0.0,3.627,16,多机-小范围-短时
120,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,110.0,0.0,4.141,16,多机-小范围-短时
121,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,101.0,365.26,3.727,16,多机-小范围-短时
122,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,110.0,0.0,3.974,16,多机-小范围-短时
123,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,110.0,-28.0,3.904,16,多机-小范围-短时
124,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,106.0,136.8,4.064,16,多机-小范围-短时
125,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,106.0,19.58,3.427,16,多机-小范围-短时
126,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,106.0,126.78,3.689,16,多机-小范围-短时
127,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,110.0,0.0,3.567,16,多机-小范围-短时
128,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,106.0,135.578,3.711,16,多机-小范围-短时
129,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,106.0,130.02,3.697,16,多机-小范围-短时
130,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,110.0,0.0,3.014,16,多机-小范围-短时
131,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,105.0,-6.36,3.396,16,多机-小范围-短时
132,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,110.0,0.0,3.71,16,多机-小范围-短时
82,明阳,WU,2024-08-08 12:54:00,2024-08-08 12:59:00,6,6.0,0.0,0.0,1,单机-短时
90,明阳,WU,2024-08-08 12:57:00,2024-08-08 13:04:00,8,1.0,0.0,0.0,1,单机-短时
82,明阳,WU,2024-08-08 13:00:00,2024-08-08 13:09:00,10,6.0,-37.0,0.0,1,单机-短时
63,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,3.0,0.0,3.9682,135,多机-大范围-短时
64,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,0.0,-37.0,3.2389,135,多机-大范围-短时
65,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,125.0,2.6593,135,多机-大范围-短时
66,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,80.0,2.5749,135,多机-大范围-短时
67,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,106.0,2.701,135,多机-大范围-短时
68,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,0.0,-34.0,2.6758,135,多机-大范围-短时
69,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,129.0,3.0404,135,多机-大范围-短时
70,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,177.0,3.1966,135,多机-大范围-短时
71,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,149.0,3.1475,135,多机-大范围-短时
72,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,204.0,4.0749,135,多机-大范围-短时
73,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,136.0,2.2699,135,多机-大范围-短时
74,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,68.0,2.0085,135,多机-大范围-短时
75,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,83.0,2.224,135,多机-大范围-短时
76,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,0.0,-37.0,1.8188,135,多机-大范围-短时
77,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,3.0,0.0,3.7601,135,多机-大范围-短时
78,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,3.0,0.0,3.099,135,多机-大范围-短时
79,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,154.0,3.5899,135,多机-大范围-短时
80,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,127.0,2.6725,135,多机-大范围-短时
81,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,76.0,3.7765,135,多机-大范围-短时
83,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,90.0,2.9948,135,多机-大范围-短时
84,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,96.0,2.5747,135,多机-大范围-短时
85,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,84.0,3.5361,135,多机-大范围-短时
86,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,118.0,3.2975,135,多机-大范围-短时
87,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,86.0,3.1483,135,多机-大范围-短时
88,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,64.0,2.8678,135,多机-大范围-短时
89,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,173.0,2.8027,135,多机-大范围-短时
90,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,100.0,2.2135,135,多机-大范围-短时
91,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,61.0,2.7049,135,多机-大范围-短时
92,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,47.0,1.735,135,多机-大范围-短时
93,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,102.0,2.4837,135,多机-大范围-短时
94,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,179.0,3.0566,135,多机-大范围-短时
95,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,212.0,3.6844,135,多机-大范围-短时
97,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,145.0,4.1471,135,多机-大范围-短时
98,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,106.0,2.1969,135,多机-大范围-短时
99,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,107.0,2.3041,135,多机-大范围-短时
100,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,206.0,3.2586,135,多机-大范围-短时
101,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,162.0,4.4173,135,多机-大范围-短时
102,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,149.0,3.1551,135,多机-大范围-短时
103,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,0.0,-35.0,1.9303,135,多机-大范围-短时
104,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,0.0,-36.0,2.4935,135,多机-大范围-短时
105,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,344.0,4.4922,135,多机-大范围-短时
106,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,290.0,4.1439,135,多机-大范围-短时
107,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,293.0,3.6914,135,多机-大范围-短时
108,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,239.0,3.3724,135,多机-大范围-短时
109,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,0.0,-38.0,2.627,135,多机-大范围-短时
110,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,101.0,22.1,2.587,135,多机-大范围-短时
111,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-28.93,2.606,135,多机-大范围-短时
112,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,106.0,147.18,3.197,135,多机-大范围-短时
113,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,101.0,66.34,2.902,135,多机-大范围-短时
114,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-12.0,2.563,135,多机-大范围-短时
115,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-11.46,2.206,135,多机-大范围-短时
116,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-19.89,3.426,135,多机-大范围-短时
117,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-16.28,3.332,135,多机-大范围-短时
118,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-57.86,2.805,135,多机-大范围-短时
119,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,110.0,0.0,3.293,135,多机-大范围-短时
120,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,110.0,0.0,3.04,135,多机-大范围-短时
121,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,101.0,122.45,2.979,135,多机-大范围-短时
122,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,110.0,0.0,3.196,135,多机-大范围-短时
123,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,110.0,0.0,3.635,135,多机-大范围-短时
124,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,106.0,75.64,3.358,135,多机-大范围-短时
125,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-23.58,3.278,135,多机-大范围-短时
126,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-49.87,3.566,135,多机-大范围-短时
127,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,110.0,0.0,3.329,135,多机-大范围-短时
128,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-59.682,3.231,135,多机-大范围-短时
129,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,107.0,-10.21,1.784,135,多机-大范围-短时
130,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,110.0,0.0,3.206,135,多机-大范围-短时
131,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-10.64,3.387,135,多机-大范围-短时
132,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,110.0,0.0,3.052,135,多机-大范围-短时
133,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-56.78,2.991,135,多机-大范围-短时
134,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,101.0,1.78,2.749,135,多机-大范围-短时
135,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,101.0,23.01,3.158,135,多机-大范围-短时
136,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-10.02,3.053,135,多机-大范围-短时
137,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-13.181,3.271,135,多机-大范围-短时
138,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-10.24,3.785,135,多机-大范围-短时
139,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-13.98,3.377,135,多机-大范围-短时
140,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-10.54,3.943,135,多机-大范围-短时
141,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-10.72,2.945,135,多机-大范围-短时
142,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-11.54,4.15,135,多机-大范围-短时
143,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-10.36,3.163,135,多机-大范围-短时
144,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-11.538,3.193,135,多机-大范围-短时
145,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,106.0,43.81,2.809,135,多机-大范围-短时
146,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,106.0,39.66,2.785,135,多机-大范围-短时
147,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,110.0,-16.75,3.373,135,多机-大范围-短时
148,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,107.0,-10.61,3.539,135,多机-大范围-短时
149,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,106.0,92.93,3.607,135,多机-大范围-短时
150,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-14.26,3.303,135,多机-大范围-短时
151,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,105.0,-11.0,3.234,135,多机-大范围-短时
152,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,107.0,-10.22,3.45,135,多机-大范围-短时
153,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,0.0,-33.0,4.1309,135,多机-大范围-短时
154,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,87.0,1.7305,135,多机-大范围-短时
155,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,94.0,2.7789,135,多机-大范围-短时
156,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,160.0,4.4206,135,多机-大范围-短时
157,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,182.0,1.8652,135,多机-大范围-短时
158,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,193.0,3.5674,135,多机-大范围-短时
159,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,107.0,3.6663,135,多机-大范围-短时
160,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,3.0,0.0,4.3805,135,多机-大范围-短时
161,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,173.0,3.1746,135,多机-大范围-短时
162,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,112.0,2.4967,135,多机-大范围-短时
163,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,105.0,2.6855,135,多机-大范围-短时
164,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,230.0,4.2072,135,多机-大范围-短时
165,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,3.0,0.0,3.8053,135,多机-大范围-短时
166,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,170.0,3.6248,135,多机-大范围-短时
167,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,114.0,2.7763,135,多机-大范围-短时
168,明阳,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,70.0,2.8,135,多机-大范围-短时
169,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,-22.2,3.15,135,多机-大范围-短时
170,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,-45.24,3.02,135,多机-大范围-短时
171,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,-83.66,2.68,135,多机-大范围-短时
172,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,-24.76,3.02,135,多机-大范围-短时
173,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,-31.59,2.79,135,多机-大范围-短时
174,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,-64.88,2.83,135,多机-大范围-短时
175,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,-83.66,3.7,135,多机-大范围-短时
176,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,-37.56,2.72,135,多机-大范围-短时
177,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,0.85,2.88,135,多机-大范围-短时
178,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,-69.15,2.91,135,多机-大范围-短时
179,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,-58.9,3.49,135,多机-大范围-短时
180,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,264.63,4.3,135,多机-大范围-短时
181,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,232.19,3.48,135,多机-大范围-短时
182,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,4.0,-80.24,3.98,135,多机-大范围-短时
183,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,4.0,-72.56,4.06,135,多机-大范围-短时
184,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,3.0,-50.37,2.47,135,多机-大范围-短时
185,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,4.0,-68.29,3.59,135,多机-大范围-短时
186,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,87.07,3.04,135,多机-大范围-短时
187,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,30.73,3.24,135,多机-大范围-短时
188,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,6.0,-5.12,4.54,135,多机-大范围-短时
189,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,132.32,3.69,135,多机-大范围-短时
190,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,154.51,3.62,135,多机-大范围-短时
191,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,165.61,3.52,135,多机-大范围-短时
192,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,120.37,3.53,135,多机-大范围-短时
193,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,140.85,3.31,135,多机-大范围-短时
194,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,-96.46,2.84,135,多机-大范围-短时
195,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,-17.07,3.15,135,多机-大范围-短时
196,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,-78.54,3.15,135,多机-大范围-短时
197,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,212.56,3.49,135,多机-大范围-短时
198,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,117.8,3.72,135,多机-大范围-短时
199,金风,BING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,5.0,36.71,3.48,135,多机-大范围-短时
82,明阳,WU,2024-08-08 13:16:00,2024-08-08 13:23:00,8,6.0,0.0,0.0,1,单机-短时
82,明阳,WU,2024-08-08 13:28:00,2024-08-08 13:35:00,8,6.0,0.0,0.0,1,单机-短时
63,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,3.0,0.0,5.905,135,多机-大范围-短时
64,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,397.0,3.8639,135,多机-大范围-短时
65,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,396.0,4.3195,135,多机-大范围-短时
66,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,406.1,4.7559,135,多机-大范围-短时
67,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,245.0,3.4608,135,多机-大范围-短时
68,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,235.0,3.1413,135,多机-大范围-短时
69,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,183.0,4.2285,135,多机-大范围-短时
70,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,268.0,3.0892,135,多机-大范围-短时
71,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,228.0,3.0033,135,多机-大范围-短时
72,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,292.0,3.4336,135,多机-大范围-短时
73,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,273.0,3.978,135,多机-大范围-短时
74,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,259.0,3.5026,135,多机-大范围-短时
75,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,170.0,3.0047,135,多机-大范围-短时
76,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,237.0,3.2434,135,多机-大范围-短时
77,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,3.0,0.0,4.21,135,多机-大范围-短时
78,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,3.0,0.0,4.4368,135,多机-大范围-短时
79,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,256.0,2.8624,135,多机-大范围-短时
80,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,195.0,3.5612,135,多机-大范围-短时
81,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,198.0,4.4108,135,多机-大范围-短时
83,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,211.0,3.0859,135,多机-大范围-短时
84,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,253.0,4.172,135,多机-大范围-短时
85,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,197.0,4.1775,135,多机-大范围-短时
86,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,291.0,3.4668,135,多机-大范围-短时
87,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,262.0,3.3702,135,多机-大范围-短时
88,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,174.0,3.4017,135,多机-大范围-短时
89,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,260.0,3.9616,135,多机-大范围-短时
